transitions, roles, build_time, valid_run, valid_run_time, invalid_run, invalid_run_time, valid_query, invalid_query, name
5,1,0.6137495040893555,True,0.10658860206604004,False,0.0780489444732666,E<> trueGlobalLog[0].eventID == R589_e_0_ID and trueGlobalLog[1].eventID == R589_e_1_ID and trueGlobalLog[2].eventID == R589_e_4_ID and trueGlobalLog[3].eventID == R589_e_3_ID and trueGlobalLog[4].eventID == R589_e_2_ID and trueGlobalLog[4].orderCount != 0,E<> trueGlobalLog[0].eventID == R589_e_0_ID and trueGlobalLog[1].eventID == R589_e_1_ID and trueGlobalLog[2].eventID == R589_e_4_ID and trueGlobalLog[3].eventID == R589_e_3_ID and trueGlobalLog[4].eventID == R589_e_4_ID and trueGlobalLog[4].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\37_max_5_roles_max_10_commands\37_max_5_roles_max_10_commands.json
17,3,1.9352619647979736,True,0.1592550277709961,False,1.9947247505187988,E<> trueGlobalLog[0].eventID == R596_e_0_ID and trueGlobalLog[1].eventID == R598_e_6_ID and trueGlobalLog[2].eventID == R598_e_2_ID and trueGlobalLog[3].eventID == R598_e_0_ID and trueGlobalLog[4].eventID == R598_e_5_ID and trueGlobalLog[5].eventID == R598_e_1_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R596_e_0_ID and trueGlobalLog[1].eventID == R598_e_6_ID and trueGlobalLog[2].eventID == R598_e_2_ID and trueGlobalLog[3].eventID == R598_e_0_ID and trueGlobalLog[4].eventID == R598_e_5_ID and trueGlobalLog[5].eventID == R598_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\38_max_5_roles_max_10_commands\38_max_5_roles_max_10_commands.json
8,1,0.6138002872467041,True,0.08998537063598633,False,0.09256553649902344,E<> trueGlobalLog[0].eventID == R615_e_1_ID and trueGlobalLog[1].eventID == R615_e_0_ID and trueGlobalLog[2].eventID == R615_e_4_ID and trueGlobalLog[3].eventID == R615_e_5_ID and trueGlobalLog[4].eventID == R615_e_7_ID and trueGlobalLog[5].eventID == R615_e_6_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R615_e_1_ID and trueGlobalLog[1].eventID == R615_e_0_ID and trueGlobalLog[2].eventID == R615_e_4_ID and trueGlobalLog[3].eventID == R615_e_5_ID and trueGlobalLog[4].eventID == R615_e_7_ID and trueGlobalLog[5].eventID == R615_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\39_max_5_roles_max_10_commands\39_max_5_roles_max_10_commands.json
12,3,1.9203612804412842,True,0.15358781814575195,False,1.752518653869629,E<> trueGlobalLog[0].eventID == R48_e_0_ID and trueGlobalLog[1].eventID == R47_e_2_ID and trueGlobalLog[2].eventID == R48_e_3_ID and trueGlobalLog[3].eventID == R47_e_6_ID and trueGlobalLog[4].eventID == R47_e_4_ID and trueGlobalLog[5].eventID == R48_e_2_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R48_e_0_ID and trueGlobalLog[1].eventID == R47_e_2_ID and trueGlobalLog[2].eventID == R48_e_3_ID and trueGlobalLog[3].eventID == R47_e_6_ID and trueGlobalLog[4].eventID == R47_e_4_ID and trueGlobalLog[5].eventID == R47_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\3_max_5_roles_max_10_commands\3_max_5_roles_max_10_commands.json
7,1,0.7063348293304443,True,0.09653544425964355,False,0.0786736011505127,E<> trueGlobalLog[0].eventID == R624_e_0_ID and trueGlobalLog[1].eventID == R624_e_5_ID and trueGlobalLog[2].eventID == R624_e_6_ID and trueGlobalLog[3].eventID == R624_e_1_ID and trueGlobalLog[4].eventID == R624_e_4_ID and trueGlobalLog[5].eventID == R624_e_3_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R624_e_0_ID and trueGlobalLog[1].eventID == R624_e_5_ID and trueGlobalLog[2].eventID == R624_e_6_ID and trueGlobalLog[3].eventID == R624_e_1_ID and trueGlobalLog[4].eventID == R624_e_4_ID and trueGlobalLog[5].eventID == R624_e_6_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\40_max_5_roles_max_10_commands\40_max_5_roles_max_10_commands.json
21,4,2.469759941101074,True,0.1764237880706787,False,0.12557458877563477,E<> trueGlobalLog[0].eventID == R635_e_5_ID and trueGlobalLog[1].eventID == R633_e_1_ID and trueGlobalLog[2].eventID == R635_e_4_ID and trueGlobalLog[3].eventID == R634_e_0_ID and trueGlobalLog[4].eventID == R634_e_5_ID and trueGlobalLog[5].eventID == R634_e_2_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R635_e_5_ID and trueGlobalLog[1].eventID == R633_e_1_ID and trueGlobalLog[2].eventID == R635_e_4_ID and trueGlobalLog[3].eventID == R634_e_0_ID and trueGlobalLog[4].eventID == R634_e_5_ID and trueGlobalLog[5].eventID == R634_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\41_max_5_roles_max_10_commands\41_max_5_roles_max_10_commands.json
7,2,1.1983709335327148,True,0.11594724655151367,False,0.08182287216186523,E<> trueGlobalLog[0].eventID == R660_e_5_ID and trueGlobalLog[1].eventID == R660_e_2_ID and trueGlobalLog[2].eventID == R660_e_0_ID and trueGlobalLog[3].eventID == R660_e_3_ID and trueGlobalLog[3].orderCount != 0,E<> trueGlobalLog[0].eventID == R660_e_5_ID and trueGlobalLog[1].eventID == R660_e_2_ID and trueGlobalLog[2].eventID == R660_e_0_ID and trueGlobalLog[3].eventID == R660_e_1_ID and trueGlobalLog[3].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\42_max_5_roles_max_10_commands\42_max_5_roles_max_10_commands.json
7,1,0.7280788421630859,True,0.12927889823913574,False,0.09812188148498535,E<> trueGlobalLog[0].eventID == R669_e_2_ID and trueGlobalLog[1].eventID == R669_e_4_ID and trueGlobalLog[2].eventID == R669_e_6_ID and trueGlobalLog[3].eventID == R669_e_5_ID and trueGlobalLog[4].eventID == R669_e_0_ID and trueGlobalLog[5].eventID == R669_e_1_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R669_e_2_ID and trueGlobalLog[1].eventID == R669_e_4_ID and trueGlobalLog[2].eventID == R669_e_6_ID and trueGlobalLog[3].eventID == R669_e_5_ID and trueGlobalLog[4].eventID == R669_e_0_ID and trueGlobalLog[5].eventID == R669_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\43_max_5_roles_max_10_commands\43_max_5_roles_max_10_commands.json
13,3,1.958937168121338,True,0.18064284324645996,False,0.10979008674621582,E<> trueGlobalLog[0].eventID == R679_e_3_ID and trueGlobalLog[1].eventID == R679_e_2_ID and trueGlobalLog[2].eventID == R678_e_0_ID and trueGlobalLog[3].eventID == R679_e_5_ID and trueGlobalLog[4].eventID == R678_e_1_ID and trueGlobalLog[5].eventID == R679_e_1_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R679_e_3_ID and trueGlobalLog[1].eventID == R679_e_2_ID and trueGlobalLog[2].eventID == R678_e_0_ID and trueGlobalLog[3].eventID == R679_e_5_ID and trueGlobalLog[4].eventID == R678_e_1_ID and trueGlobalLog[5].eventID == R679_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\44_max_5_roles_max_10_commands\44_max_5_roles_max_10_commands.json
19,3,1.8080403804779053,True,0.14821505546569824,False,1.6404716968536377,E<> trueGlobalLog[0].eventID == R695_e_2_ID and trueGlobalLog[1].eventID == R695_e_1_ID and trueGlobalLog[2].eventID == R696_e_3_ID and trueGlobalLog[3].eventID == R697_e_2_ID and trueGlobalLog[4].eventID == R696_e_1_ID and trueGlobalLog[5].eventID == R697_e_3_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R695_e_2_ID and trueGlobalLog[1].eventID == R695_e_1_ID and trueGlobalLog[2].eventID == R696_e_3_ID and trueGlobalLog[3].eventID == R697_e_2_ID and trueGlobalLog[4].eventID == R696_e_1_ID and trueGlobalLog[5].eventID == R697_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\45_max_5_roles_max_10_commands\45_max_5_roles_max_10_commands.json
14,3,1.7905604839324951,True,0.15743374824523926,False,0.13929271697998047,E<> trueGlobalLog[0].eventID == R717_e_4_ID and trueGlobalLog[1].eventID == R718_e_0_ID and trueGlobalLog[2].eventID == R716_e_3_ID and trueGlobalLog[3].eventID == R717_e_5_ID and trueGlobalLog[4].eventID == R717_e_2_ID and trueGlobalLog[5].eventID == R717_e_1_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R717_e_4_ID and trueGlobalLog[1].eventID == R718_e_0_ID and trueGlobalLog[2].eventID == R716_e_3_ID and trueGlobalLog[3].eventID == R717_e_5_ID and trueGlobalLog[4].eventID == R717_e_2_ID and trueGlobalLog[5].eventID == R717_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\46_max_5_roles_max_10_commands\46_max_5_roles_max_10_commands.json
4,2,1.1697313785552979,True,0.11234664916992188,False,0.11683297157287598,E<> trueGlobalLog[0].eventID == R732_e_1_ID and trueGlobalLog[1].eventID == R733_e_0_ID and trueGlobalLog[1].orderCount != 0,E<> trueGlobalLog[0].eventID == R732_e_1_ID and trueGlobalLog[1].eventID == R732_e_0_ID and trueGlobalLog[1].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\47_max_5_roles_max_10_commands\47_max_5_roles_max_10_commands.json
10,2,1.3240556716918945,True,0.11695551872253418,False,0.10443115234375,E<> trueGlobalLog[0].eventID == R739_e_3_ID and trueGlobalLog[1].eventID == R738_e_3_ID and trueGlobalLog[2].eventID == R738_e_0_ID and trueGlobalLog[3].eventID == R739_e_2_ID and trueGlobalLog[4].eventID == R738_e_4_ID and trueGlobalLog[4].orderCount != 0,E<> trueGlobalLog[0].eventID == R739_e_3_ID and trueGlobalLog[1].eventID == R738_e_3_ID and trueGlobalLog[2].eventID == R738_e_0_ID and trueGlobalLog[3].eventID == R739_e_2_ID and trueGlobalLog[4].eventID == R738_e_0_ID and trueGlobalLog[4].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\48_max_5_roles_max_10_commands\48_max_5_roles_max_10_commands.json
22,4,2.4663245677948,True,0.21382713317871094,False,16.742295742034912,E<> trueGlobalLog[0].eventID == R750_e_0_ID and trueGlobalLog[1].eventID == R750_e_3_ID and trueGlobalLog[2].eventID == R752_e_1_ID and trueGlobalLog[3].eventID == R750_e_2_ID and trueGlobalLog[4].eventID == R752_e_2_ID and trueGlobalLog[5].eventID == R753_e_1_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R750_e_0_ID and trueGlobalLog[1].eventID == R750_e_3_ID and trueGlobalLog[2].eventID == R752_e_1_ID and trueGlobalLog[3].eventID == R750_e_2_ID and trueGlobalLog[4].eventID == R752_e_2_ID and trueGlobalLog[5].eventID == R750_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\49_max_5_roles_max_10_commands\49_max_5_roles_max_10_commands.json
18,3,1.8939204216003418,True,0.16377949714660645,False,0.09105420112609863,E<> trueGlobalLog[0].eventID == R62_e_1_ID and trueGlobalLog[1].eventID == R62_e_2_ID and trueGlobalLog[2].eventID == R61_e_7_ID and trueGlobalLog[3].eventID == R62_e_7_ID and trueGlobalLog[4].eventID == R60_e_0_ID and trueGlobalLog[5].eventID == R62_e_3_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R62_e_1_ID and trueGlobalLog[1].eventID == R62_e_2_ID and trueGlobalLog[2].eventID == R61_e_7_ID and trueGlobalLog[3].eventID == R62_e_7_ID and trueGlobalLog[4].eventID == R60_e_0_ID and trueGlobalLog[5].eventID == R60_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\4_max_5_roles_max_10_commands\4_max_5_roles_max_10_commands.json
8,2,1.1709003448486328,True,0.1312549114227295,False,0.11026835441589355,E<> trueGlobalLog[0].eventID == R774_e_1_ID and trueGlobalLog[1].eventID == R775_e_0_ID and trueGlobalLog[2].eventID == R774_e_0_ID and trueGlobalLog[3].eventID == R775_e_5_ID and trueGlobalLog[4].eventID == R775_e_2_ID and trueGlobalLog[5].eventID == R775_e_4_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R774_e_1_ID and trueGlobalLog[1].eventID == R775_e_0_ID and trueGlobalLog[2].eventID == R774_e_0_ID and trueGlobalLog[3].eventID == R775_e_5_ID and trueGlobalLog[4].eventID == R775_e_2_ID and trueGlobalLog[5].eventID == R775_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\50_max_5_roles_max_10_commands\50_max_5_roles_max_10_commands.json
8,1,0.5755653381347656,True,0.09752726554870605,False,0.07858681678771973,E<> trueGlobalLog[0].eventID == R784_e_6_ID and trueGlobalLog[1].eventID == R784_e_1_ID and trueGlobalLog[2].eventID == R784_e_3_ID and trueGlobalLog[3].eventID == R784_e_2_ID and trueGlobalLog[3].orderCount != 0,E<> trueGlobalLog[0].eventID == R784_e_6_ID and trueGlobalLog[1].eventID == R784_e_1_ID and trueGlobalLog[2].eventID == R784_e_3_ID and trueGlobalLog[3].eventID == R784_e_6_ID and trueGlobalLog[3].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\51_max_5_roles_max_10_commands\51_max_5_roles_max_10_commands.json
25,4,2.542351484298706,True,0.2098236083984375,False,1.723073959350586,E<> trueGlobalLog[0].eventID == R796_e_3_ID and trueGlobalLog[1].eventID == R796_e_2_ID and trueGlobalLog[2].eventID == R794_e_3_ID and trueGlobalLog[3].eventID == R794_e_5_ID and trueGlobalLog[4].eventID == R795_e_5_ID and trueGlobalLog[5].eventID == R795_e_0_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R796_e_3_ID and trueGlobalLog[1].eventID == R796_e_2_ID and trueGlobalLog[2].eventID == R794_e_3_ID and trueGlobalLog[3].eventID == R794_e_5_ID and trueGlobalLog[4].eventID == R795_e_5_ID and trueGlobalLog[5].eventID == R794_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\52_max_5_roles_max_10_commands\52_max_5_roles_max_10_commands.json
4,1,0.57900071144104,True,0.09148812294006348,False,0.07856345176696777,E<> trueGlobalLog[0].eventID == R821_e_3_ID and trueGlobalLog[1].eventID == R821_e_2_ID and trueGlobalLog[2].eventID == R821_e_0_ID and trueGlobalLog[3].eventID == R821_e_1_ID and trueGlobalLog[3].orderCount != 0,E<> trueGlobalLog[0].eventID == R821_e_3_ID and trueGlobalLog[1].eventID == R821_e_2_ID and trueGlobalLog[2].eventID == R821_e_0_ID and trueGlobalLog[3].eventID == R821_e_3_ID and trueGlobalLog[3].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\53_max_5_roles_max_10_commands\53_max_5_roles_max_10_commands.json
16,3,1.8263065814971924,True,0.1941211223602295,False,0.2244882583618164,E<> trueGlobalLog[0].eventID == R827_e_6_ID and trueGlobalLog[1].eventID == R827_e_2_ID and trueGlobalLog[2].eventID == R827_e_3_ID and trueGlobalLog[3].eventID == R827_e_5_ID and trueGlobalLog[4].eventID == R826_e_0_ID and trueGlobalLog[5].eventID == R826_e_1_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R827_e_6_ID and trueGlobalLog[1].eventID == R827_e_2_ID and trueGlobalLog[2].eventID == R827_e_3_ID and trueGlobalLog[3].eventID == R827_e_5_ID and trueGlobalLog[4].eventID == R826_e_0_ID and trueGlobalLog[5].eventID == R826_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\54_max_5_roles_max_10_commands\54_max_5_roles_max_10_commands.json
13,2,1.2323358058929443,True,0.11585617065429688,False,0.17810392379760742,E<> trueGlobalLog[0].eventID == R846_e_4_ID and trueGlobalLog[1].eventID == R846_e_5_ID and trueGlobalLog[2].eventID == R845_e_3_ID and trueGlobalLog[3].eventID == R846_e_2_ID and trueGlobalLog[4].eventID == R846_e_0_ID and trueGlobalLog[5].eventID == R846_e_6_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R846_e_4_ID and trueGlobalLog[1].eventID == R846_e_5_ID and trueGlobalLog[2].eventID == R845_e_3_ID and trueGlobalLog[3].eventID == R846_e_2_ID and trueGlobalLog[4].eventID == R846_e_0_ID and trueGlobalLog[5].eventID == R846_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\55_max_5_roles_max_10_commands\55_max_5_roles_max_10_commands.json
19,4,2.402851104736328,True,0.18230342864990234,False,0.22274136543273926,E<> trueGlobalLog[0].eventID == R862_e_2_ID and trueGlobalLog[1].eventID == R862_e_1_ID and trueGlobalLog[2].eventID == R860_e_0_ID and trueGlobalLog[3].eventID == R862_e_0_ID and trueGlobalLog[4].eventID == R860_e_3_ID and trueGlobalLog[5].eventID == R861_e_2_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R862_e_2_ID and trueGlobalLog[1].eventID == R862_e_1_ID and trueGlobalLog[2].eventID == R860_e_0_ID and trueGlobalLog[3].eventID == R862_e_0_ID and trueGlobalLog[4].eventID == R860_e_3_ID and trueGlobalLog[5].eventID == R860_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\56_max_5_roles_max_10_commands\56_max_5_roles_max_10_commands.json
15,3,1.9403514862060547,True,0.14863348007202148,False,0.1058051586151123,E<> trueGlobalLog[0].eventID == R885_e_3_ID and trueGlobalLog[1].eventID == R883_e_1_ID and trueGlobalLog[2].eventID == R885_e_4_ID and trueGlobalLog[3].eventID == R883_e_5_ID and trueGlobalLog[4].eventID == R885_e_1_ID and trueGlobalLog[5].eventID == R884_e_0_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R885_e_3_ID and trueGlobalLog[1].eventID == R883_e_1_ID and trueGlobalLog[2].eventID == R885_e_4_ID and trueGlobalLog[3].eventID == R883_e_5_ID and trueGlobalLog[4].eventID == R885_e_1_ID and trueGlobalLog[5].eventID == R883_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\57_max_5_roles_max_10_commands\57_max_5_roles_max_10_commands.json
7,2,1.1701791286468506,True,0.1362590789794922,False,0.14107108116149902,E<> trueGlobalLog[0].eventID == R903_e_4_ID and trueGlobalLog[1].eventID == R902_e_0_ID and trueGlobalLog[2].eventID == R903_e_2_ID and trueGlobalLog[3].eventID == R903_e_5_ID and trueGlobalLog[3].orderCount != 0,E<> trueGlobalLog[0].eventID == R903_e_4_ID and trueGlobalLog[1].eventID == R902_e_0_ID and trueGlobalLog[2].eventID == R903_e_2_ID and trueGlobalLog[3].eventID == R903_e_3_ID and trueGlobalLog[3].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\58_max_5_roles_max_10_commands\58_max_5_roles_max_10_commands.json
6,1,0.58437180519104,True,0.09664654731750488,False,0.11705398559570312,E<> trueGlobalLog[0].eventID == R911_e_5_ID and trueGlobalLog[1].eventID == R911_e_3_ID and trueGlobalLog[2].eventID == R911_e_4_ID and trueGlobalLog[3].eventID == R911_e_0_ID and trueGlobalLog[4].eventID == R911_e_2_ID and trueGlobalLog[4].orderCount != 0,E<> trueGlobalLog[0].eventID == R911_e_5_ID and trueGlobalLog[1].eventID == R911_e_3_ID and trueGlobalLog[2].eventID == R911_e_4_ID and trueGlobalLog[3].eventID == R911_e_0_ID and trueGlobalLog[4].eventID == R911_e_1_ID and trueGlobalLog[4].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\59_max_5_roles_max_10_commands\59_max_5_roles_max_10_commands.json
6,2,1.1890864372253418,True,0.15256094932556152,False,0.10510635375976562,E<> trueGlobalLog[0].eventID == R82_e_2_ID and trueGlobalLog[1].eventID == R82_e_0_ID and trueGlobalLog[2].eventID == R82_e_1_ID and trueGlobalLog[3].eventID == R82_e_4_ID and trueGlobalLog[4].eventID == R83_e_0_ID and trueGlobalLog[5].eventID == R82_e_3_ID and trueGlobalLog[5].orderCount != 0,E<> trueGlobalLog[0].eventID == R82_e_2_ID and trueGlobalLog[1].eventID == R82_e_0_ID and trueGlobalLog[2].eventID == R82_e_1_ID and trueGlobalLog[3].eventID == R82_e_4_ID and trueGlobalLog[4].eventID == R83_e_0_ID and trueGlobalLog[5].eventID == R82_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\5_roles_10_commands\5_max_5_roles_max_10_commands\5_max_5_roles_max_10_commands.json
