transitions,roles,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,build_time
38,8,5.352763653,5.191531181,5.244181156,5.384843111,5.250174522,5.355942965,5.527784824,5.310464621,5.305476665,5.29251647,5.321567917
38,8,5.241187572,5.191490412,5.114304781,5.145976782,5.207076073,5.200587749,5.058419704,5.112234354,5.107033014,5.117871761,5.14961822
39,4,2.807674885,2.640290737,2.949867725,2.629692793,2.789735794,2.58466053,2.755841255,2.687938929,2.811860085,2.809900045,2.746746278
39,5,3.301085472,3.353684902,3.28648901,3.306329012,3.10242486,3.281011343,3.3902812,3.295333624,3.37415719,3.347156048,3.303795266
39,7,4.468383551,4.466751337,4.70696044,4.696945429,4.50428319,4.490849018,4.65972662,4.722468138,4.505584717,4.551641703,4.577359414
39,7,4.757781029,4.641604185,4.69772768,4.831147671,4.661851645,4.877654791,4.613589764,4.574004173,4.769898891,4.808133364,4.723339319
39,7,4.468333006,4.643072128,4.721520662,4.633605957,4.622779369,4.464890003,4.399572134,4.482539654,4.667019844,4.693218946,4.57965517
39,9,6.009701252,5.923126698,5.942091703,5.844596148,5.784617901,5.746141195,5.812681437,6.194433928,5.757022142,5.920316458,5.893472886
40,6,3.869652748,4.088424444,3.947255373,4.063028097,3.956777573,4.0370574,3.974837065,3.822464705,3.941920757,3.914955616,3.961637378
40,7,4.429255247,4.557189703,4.503849983,4.577564478,4.565752506,4.446367502,4.560042858,4.636159182,4.674590111,4.510998487,4.546177006
40,8,5.358022213,5.167672634,5.286051273,5.156589746,5.135219574,5.249456406,5.26776123,5.302641153,5.135441065,5.343743086,5.240259838
41,3,2.055170298,1.916561842,1.929240465,2.074859142,1.948741436,1.964902401,2.027549505,1.909338713,2.115384102,1.930334091,1.9872082
41,3,2.003324747,2.068519831,2.218446493,2.056782484,2.223478794,2.075907469,2.184334278,2.230749607,2.200578451,2.120131254,2.138225341
41,7,4.564690113,4.69820857,4.682512999,4.502566814,4.589483738,4.528536081,4.648747683,4.400740623,4.678527355,4.561774731,4.585578871
41,7,4.704093218,4.803289413,4.715399504,4.863331318,4.687458277,4.599154949,4.599049568,4.463670015,4.822932243,4.760493755,4.701887226
41,8,5.279396296,5.173283577,5.252899647,5.148239613,5.189994097,5.252465487,5.19533515,5.043775797,5.260921001,5.37731266,5.217362332
42,4,2.658821583,2.694531679,2.615154028,2.639826059,2.711005449,2.644315243,2.692384243,2.612923145,2.771754503,2.638235092,2.667895103
42,6,3.916901588,4.204473019,3.865585566,3.813014507,3.572588205,3.917467117,4.104006052,3.767921686,3.820317507,4.125561476,3.910783672
42,6,3.548388004,3.374976397,3.336475611,3.518145323,3.739151716,3.408644915,3.445114136,3.469766855,3.520997047,3.327645779,3.468930578
43,5,3.24015522,3.15093112,3.287950039,3.208776474,3.21309495,3.465053082,3.29322505,3.27609992,3.232710361,3.21984458,3.25878408
43,5,2.817857742,2.824979305,2.988717318,2.93123579,2.924566746,2.908200979,2.880380869,2.922405481,2.924453259,2.975474119,2.909827161
43,8,5.249566078,5.05703187,5.435821295,5.212263107,5.317666292,5.143682003,5.139478207,5.263949871,5.607426167,5.279851198,5.270673609
44,4,3.358157873,3.200466394,3.036358833,2.96550107,2.888328314,2.872925043,2.58210659,2.732438087,2.863559484,2.972006321,2.947184801
44,8,5.614949703,5.286945105,5.14876914,5.190601349,5.114260435,5.189131975,5.312629223,5.199241161,5.201564312,5.216245651,5.247433805
44,9,5.849579096,5.780389071,5.843632936,5.983703375,5.778801918,5.871413946,5.750242233,5.917186499,5.648998976,5.722812891,5.814676094
45,5,2.895712852,2.877388954,2.860674858,2.80006361,2.889304638,3.06617856,2.844056368,2.796899557,2.841641665,2.874767065,2.874668813
45,7,4.530725479,4.636278629,4.52444911,4.528309345,4.646953106,4.524960279,4.569230795,4.687624931,4.773973227,4.736537933,4.615904284
45,8,5.227841616,5.328418255,5.072673559,5.261395216,5.144969225,5.216416121,5.182810783,5.160261154,5.291546106,5.184267759,5.207059979
45,9,5.961390495,5.856412172,5.986168623,5.817832708,6.027490377,5.889594078,5.991834164,5.921456814,5.814207077,5.994677067,5.926106358
46,7,4.509612799,4.50406909,4.5737288,4.558667898,4.916610718,4.370716095,4.483671904,4.512587309,4.61468339,4.501066923,4.554541492
46,8,5.233475447,5.188172817,5.169365168,5.259632587,5.267744541,5.112396002,5.259690046,5.221925259,5.24420929,5.247639418,5.220425057
46,11,7.107424021,7.330088615,7.11778903,7.301635742,7.416738272,7.367339611,7.276800871,7.150997877,7.212896347,7.206161261,7.248787165
47,7,4.782780647,4.654793739,4.497665882,4.466621876,4.550812483,4.480133057,4.573785543,4.798360348,4.514018297,4.665450096,4.598442197
47,8,5.21249032,4.991250515,5.22085619,5.099924803,4.982459784,5.266077757,5.366251707,5.153925657,5.040389776,5.273193121,5.160681963
47,8,5.273340225,5.261775732,5.205005407,5.372628212,5.461604357,5.520128965,5.398766994,5.302263737,5.33051157,5.400678158,5.352670336
47,9,5.789198637,5.741045475,5.717948914,5.764544249,5.696772575,5.822736263,5.982086897,5.87197113,5.689906597,5.782914639,5.785912538
48,4,2.39449048,2.329193115,2.364267826,2.410236597,2.341371298,2.393980503,2.394155979,2.360242844,2.37655282,2.340998173,2.370548964
48,9,5.728581667,5.803627014,5.729702473,5.854560137,5.813434362,5.762238979,5.924816608,6.005388975,5.743033886,5.763870955,5.812925506
49,5,3.336935043,3.430578232,3.449885607,3.151182652,3.221771479,3.335382223,3.165259838,3.37570262,3.195545435,3.116614819,3.277885795
49,7,4.654308081,4.831458092,4.836248636,4.719522715,4.695299864,4.569620371,4.667880774,4.634669542,4.560343742,4.739751101,4.690910292
49,9,6.009599447,6.067176342,6.295058727,6.029739857,6.190059423,6.639431953,6.471635103,6.690936327,6.226149082,6.149053812,6.276884007
49,10,6.695794106,6.427920341,6.542257786,6.591715574,6.700556755,6.356736422,6.728219032,6.412695885,6.495635033,6.361283779,6.531281471
50,4,2.954095364,2.698489666,3.00065589,2.890944719,2.867396116,2.7611835,3.029187441,2.848958254,2.804470539,3.006952524,2.886233401
50,5,3.036836386,2.928376436,3.033383369,2.969109058,2.910901785,3.064999342,3.061444521,3.019986153,2.924653053,3.217349291,3.016703939
50,10,6.970835924,6.853635788,6.814462185,6.586226463,6.900351763,6.724701405,6.917136669,6.765349865,6.874699354,6.904402018,6.831180143
51,9,5.868189335,5.915049553,5.806922674,5.744274139,5.984622955,6.078348875,5.867841005,5.762262821,5.756941557,5.899792671,5.868424559
52,10,6.494249582,6.360728502,6.379370451,6.437505007,6.460642338,6.523868799,6.560399294,6.429576635,6.365016937,6.455826759,6.446718431
53,9,5.846725225,6.09971714,5.990483284,5.891940594,6.38854003,5.808675051,5.915063381,5.904813051,5.820163488,5.862093687,5.952821493
53,9,5.698808908,5.862906933,5.889511585,5.836676836,5.881833076,5.885958433,5.87484026,5.732717037,6.548547745,6.127912045,5.933971286
53,12,8.094750881,7.935468197,8.247033596,8.177276134,8.216576576,8.167140484,8.035708904,8.141415834,8.131440163,8.143076658,8.128988743
53,12,7.818355799,7.898262024,7.886163712,7.803578377,7.871860027,8.089413166,8.053608179,8.021286488,8.179384947,7.897330761,7.951924348
53,12,8.43051815,8.04590106,7.979311943,8.247676373,8.404185534,8.00186944,8.184335947,7.890389919,8.25820899,8.231672764,8.167407012
54,7,4.308788061,4.08942771,4.322120667,4.132800579,4.265173435,4.117178917,4.299724817,4.118065596,4.147705317,4.053957224,4.185494232
54,11,7.452955246,7.146233559,7.303258181,7.123142004,7.331668615,7.202868938,7.313657284,7.154268026,7.205422163,7.328857422,7.256233144
55,12,7.859852314,7.752268791,7.769515991,7.888343811,8.051491737,7.745760679,7.805327177,7.863212347,7.890218735,7.778688431,7.840468001
56,3,2.353865862,2.258089304,2.276850939,2.357607126,2.284109831,2.477420807,2.319584608,2.353795528,2.258176327,2.365012169,2.33045125
56,5,3.340078354,3.255588293,3.198871851,3.426573753,3.261343002,3.483664513,3.359423161,3.28534174,3.496185541,3.508631945,3.361570215
56,5,3.518866777,3.858928204,3.646724701,3.493981838,3.60930109,3.556064606,3.562514305,3.537932634,3.613057375,3.359255314,3.575662684
56,5,4.722267866,4.576857328,4.606053591,4.715143204,4.6001091,4.53929615,4.582533598,4.611949682,4.390602827,4.515625715,4.586043906
57,5,3.01438117,3.143973827,3.022374153,3.218880177,3.112734795,3.19144702,3.112300158,3.004607439,3.053240538,3.129496098,3.100343537
58,5,3.337502241,3.313751936,3.332604885,3.524952412,3.33569026,3.601985931,3.526196718,3.34269619,3.501702785,3.531651735,3.434873509
58,6,4.640915155,4.498966217,4.491918564,4.525158882,4.622771025,4.770198822,5.201617479,5.036195993,4.857992887,5.340402842,4.798613787
58,6,4.036878347,3.705246925,3.54938674,3.604189634,3.594692945,3.517197371,3.517102718,3.520596981,3.705877781,3.528809547,3.627997899
58,7,4.953824282,4.987067699,4.987275362,5.037267923,4.788832426,4.797935724,4.825083494,4.943495512,4.890762806,4.888050556,4.909959579
58,13,8.682919025,8.669837713,8.446499348,8.944715977,8.846138954,8.652436972,8.555840254,8.823903799,8.556629419,9.554399252,8.773332071
59,7,4.658665419,4.808951616,4.794144392,4.663290977,4.678792477,4.886581898,4.919026375,4.545326948,4.603562832,4.720930815,4.727927375
59,10,6.77481699,6.906047344,6.972851515,7.014227867,6.797953606,6.820073605,7.026354551,6.998239279,6.891337156,6.749586582,6.895148849
60,5,3.921187878,3.863436699,3.775319338,3.804534912,4.079555988,4.168235302,6.024185419,4.296060085,4.022706985,4.015561104,4.197078371
60,8,5.707741976,5.734328032,5.721308231,5.632515192,5.548821926,5.632821083,5.552876711,5.61597085,5.661467791,5.69148612,5.649933791
60,10,6.48047924,6.544539452,6.446271896,6.538934708,6.716640472,6.527556658,6.331479311,6.636723757,6.610209465,6.391840696,6.522467566
60,15,9.838104486,10.09275866,9.770384073,9.797192335,10.07249737,9.926068068,9.805898428,9.670459747,9.743291616,9.606377363,9.832303214
61,9,6.24870038,6.465677023,6.464216471,6.547840118,6.5386343,6.384551287,6.55654335,6.321847439,6.325330973,6.382534027,6.423587537
62,5,3.939215899,3.7309618,3.741068363,3.845532179,3.807379723,3.824457169,3.70771265,3.776904583,3.754724741,3.758581877,3.788653898
62,5,3.445543289,3.463590145,3.454822063,3.511105061,3.420471907,3.407539368,3.555464268,3.393724442,3.340898037,3.395056963,3.438821554
62,7,5.034037352,5.298970699,5.588462353,5.559364796,5.562332392,6.07962203,6.271945238,6.031304359,6.025155067,5.998274803,5.744946909
62,8,5.363228798,6.652177811,6.689671516,6.655739307,6.685629606,6.457218647,6.014250517,6.145274639,6.615138054,7.515300512,6.479362941
62,10,6.878971338,7.372631073,6.9616189,7.346501589,7.124873638,6.985350132,7.015250921,7.190543652,7.15877533,7.316305399,7.135082197
62,11,7.404397964,7.275029898,7.358898878,7.193781853,7.31105876,7.334440947,7.101781607,7.650197029,7.261550426,7.310661316,7.320179868
62,12,8.056333065,8.056727648,8.555691481,8.624494314,8.516584396,7.9629457,8.071355104,7.945995092,7.907354832,8.204200029,8.190168166
62,12,8.185064554,7.828011036,8.07921052,8.112938643,7.895303965,7.919834852,7.946250439,8.071841717,8.087928772,8.031056881,8.015744138
63,5,3.770418167,3.82258749,3.54464221,3.527290344,3.504511118,3.445484161,3.792286873,3.572673798,3.293737888,3.660158157,3.593379021
63,6,4.370730877,4.320357561,4.550327063,4.509470224,4.340471506,4.689137459,4.41533637,4.363573074,4.515138149,4.552457333,4.462699962
63,6,4.250031471,4.315417051,4.290961981,4.213819742,4.291776419,4.198191643,4.227893353,4.373212099,4.211521864,4.08491087,4.245773649
63,6,4.213558435,4.286777258,5.273716211,5.031012774,4.740886211,4.614803553,4.127509356,4.090786695,4.082008839,4.257329702,4.471838903
63,6,3.982246876,3.883946896,3.936941624,4.019627094,4.074952602,4.177634239,4.044953346,3.844556332,3.990960836,3.954672813,3.991049266
63,7,4.908011913,4.814276934,4.685433149,4.936827421,4.798683643,4.68191433,4.869216919,4.874000311,4.743201017,4.881806135,4.819337177
64,6,3.908628941,4.110962868,3.943368912,3.955775738,4.117636204,4.098045588,3.969260931,3.962594271,4.030094385,4.002193451,4.009856129
64,12,7.724838734,7.716878414,8.017442226,7.860481977,7.785645247,8.114934206,8.091522217,7.944687843,8.022310495,7.848327875,7.912706923
64,14,9.241305351,9.304674149,9.321638823,10.07241702,10.15789175,9.492738724,9.307149649,9.252882957,9.076990843,9.306408167,9.453409743
66,5,3.055922985,3.187643528,3.0986166,3.112684727,2.924318552,3.003442049,3.096499443,2.984422445,2.973544836,3.270916939,3.07080121
66,11,7.672286034,7.425056934,7.477391005,7.486519098,7.347949028,7.475583315,7.174925804,7.512283325,7.591810942,7.696177244,7.485998273
67,5,3.449748278,3.518136024,3.366970778,3.477293491,3.527663946,3.41795063,3.551599264,3.488074303,3.34589982,3.575549841,3.471888638
67,7,4.810532093,5.171528101,4.881750345,4.903052807,4.793838978,4.756596565,4.861791372,4.935094833,4.963494778,4.865646124,4.8943326
67,10,6.86619997,7.115913153,6.63034296,6.590805054,6.936408997,7.025688171,6.88921237,6.696794748,6.466743469,6.703743458,6.792185235
68,5,3.676165581,3.84205246,3.550067902,3.742596388,3.762153625,3.615047455,3.723548889,3.760878086,4.004310846,3.731684923,3.740850616
68,6,4.473129034,4.485427856,4.421753645,4.594820738,4.401898384,4.487709999,4.503430605,4.641125202,4.705577374,4.613309145,4.532818198
68,6,3.855479717,3.768137932,3.589823246,3.640553951,3.779920101,3.665669441,3.678863764,3.790813923,3.705028772,3.675392628,3.714968348
68,7,4.997219563,4.638054371,4.883044243,4.672388792,5.082601786,5.169086456,4.924146652,4.591551781,4.781804562,4.865507841,4.860540605
68,7,5.194136381,5.261112213,5.124282598,4.89611268,4.746856928,4.854678392,4.832358837,5.004631042,4.719815493,4.865774155,4.949975872
68,7,4.125017166,3.971842289,4.02931428,4.057216406,4.005448341,4.036141872,4.03992486,4.134241104,4.168587685,4.054939032,4.062267303
68,8,5.030704975,4.996122122,5.071803093,4.88643527,5.141708851,5.130438089,5.120375872,5.136067867,5.180279732,5.067643881,5.076157975
68,9,6.357880831,6.06305337,6.438520193,6.450573444,6.519433022,6.622526407,6.813617468,6.504703045,6.453605652,6.021909714,6.424582314
68,12,9.15499568,8.822549105,8.706623793,8.438411236,8.791018724,8.426931381,8.480725288,8.532815933,8.595985651,8.444111586,8.639416838
69,7,4.661503553,4.840453625,4.851983309,4.777727365,4.732231617,4.773116827,4.898851395,5.097923994,5.263041258,4.959596872,4.885642982
69,7,4.339249372,4.39354682,4.305387259,4.378834248,4.293456793,4.19294858,4.26712966,4.214896679,4.256590128,4.273991108,4.291603065
69,12,8.284677744,8.049781799,8.275067091,7.917791367,7.867919683,7.903797388,7.823148251,8.245227814,8.06691432,7.968578815,8.040290427
69,13,8.565090418,9.011669397,8.855319262,8.663953781,8.73869586,8.735990524,8.684313774,8.894110918,8.681893587,8.557064056,8.738810158
74,5,3.004403353,2.952994347,3.054027081,3.016513586,2.99790144,2.907323599,2.970472336,2.968443871,2.989283323,2.920639992,2.978200293
74,15,9.786369801,9.849249601,9.785476208,9.647881985,9.578667879,9.790594339,9.866088629,9.883912563,9.675704479,9.668414831,9.753236032
75,15,9.946086884,9.748765469,9.958660841,10.08519602,10.03680253,9.94992733,10.09210038,9.808309793,9.832309008,9.934466362,9.939262462
76,6,4.051870584,4.204855919,4.130190611,4.072723866,4.209434271,4.189438105,4.156171799,4.140993118,4.052262306,4.051918507,4.125985909
76,6,4.185879469,4.030396938,4.094655275,4.114180565,4.052516937,4.040145397,4.124979496,4.271541834,4.032548666,4.066342354,4.101318693
76,9,6.850859642,6.575145245,6.602207184,6.797447205,6.743257284,6.711472273,6.61870122,6.620932102,6.657899618,6.778490543,6.695641232
77,6,4.332645655,4.365200043,4.195265293,4.399234295,4.524919748,4.19910574,4.491903782,4.261437178,4.215833426,4.216234207,4.320177937
77,15,10.10875988,10.32102203,9.860427141,10.07431126,10.27045345,9.798009872,9.820721626,9.721773386,9.856291294,9.733687162,9.956545711
78,16,10.34887433,10.61024809,10.60654068,10.40017176,10.28168273,10.78921556,10.61679578,11.08130336,11.36602616,11.18362403,10.72844825
79,16,10.9563098,11.19230556,10.85537815,10.7503171,10.76693869,10.65182614,10.46402264,10.80947924,10.66262603,10.89312816,10.80023315
79,16,11.69381428,11.68358469,11.92050886,11.85781789,10.96272731,11.25153756,12.57299614,11.85381436,11.855443,11.72537088,11.7377615
80,6,4.384677649,4.368010998,4.491992712,4.485951424,4.473941803,4.467229366,4.422596693,4.344985962,4.473453283,4.505985022,4.441882491
80,6,3.649245977,3.634115219,3.780316591,3.507131338,3.662992477,3.670004129,3.672405243,3.598232508,3.517576694,3.470161438,3.616218162
80,8,5.515908957,5.308129787,5.424694777,5.259477139,5.628629446,5.317597628,5.327136278,5.202239275,5.619239807,5.40764904,5.401070213
80,16,10.72221732,11.16463208,11.18195844,11.02152991,11.10408664,11.0615232,10.86230683,10.77302718,11.05025363,10.91567826,10.98572135
81,10,6.092777014,5.917739391,5.997360706,5.957509756,5.940041065,6.30800724,5.937105417,6.216088057,5.668133497,5.843399286,5.987816143
81,10,6.481656075,6.729574203,6.610203743,6.405633926,6.443377256,6.983050346,6.424949169,6.353453398,6.425606012,6.392934084,6.525043821
81,11,7.353413105,7.646528482,7.529901743,7.598987341,7.620855808,7.800347328,7.558645725,7.656383753,7.41095686,7.758623123,7.593464327
81,12,8.115450621,7.986005783,8.278492928,8.063343287,8.056959629,7.787837029,7.842180014,7.969234228,7.944730282,7.952792883,7.999702668
81,15,9.955054283,9.747503281,10.03194833,10.22427273,10.14306068,10.01258254,9.747093201,9.879338026,9.77883935,9.730479956,9.925017238
82,7,4.237918139,4.197178125,4.261643171,4.352494478,4.325021029,4.363745689,4.301480293,4.218636751,4.195436716,4.13211298,4.258566737
82,8,5.496650219,5.60352993,5.545999765,5.688358307,5.554189444,5.540830135,5.407307148,5.423497915,5.615638256,5.555901527,5.543190265
83,14,9.367246628,9.561958551,9.628641844,9.596175194,9.488788128,9.518084288,9.450586319,9.408475637,9.997460365,9.683547497,9.570096445
83,15,9.851483822,9.906915426,9.934142113,9.769485474,10.08297038,9.885467052,9.704002857,9.644987345,10.00595021,10.07624221,9.886164689
83,17,11.26021528,11.42561197,11.10335612,11.18699646,11.35606146,10.97649765,11.40968132,11.21782422,11.04148006,11.24526787,11.22229924
83,17,11.36782813,11.58202815,11.53286004,11.63178468,11.71342683,11.34677148,11.61658788,11.2887466,11.27395272,11.15545154,11.4509438
84,7,4.973752975,5.093673229,5.125967026,4.982626915,5.187899351,4.951822996,5.113612175,5.014425516,5.256129742,5.081453323,5.078136325
84,10,6.957650423,6.809061766,6.771718979,6.87112236,6.997500658,6.956250668,6.923062086,7.03572464,7.201990604,6.927323818,6.9451406
85,8,6.176967382,6.246341228,6.560928583,6.459005594,6.390156746,6.093502522,5.947534561,5.867830038,5.974810839,5.995221376,6.171229887
85,10,7.579482794,7.302102566,7.334071875,7.380608082,7.390136003,7.505168438,7.276621103,7.262196779,7.687521458,7.356543064,7.407445216
85,10,6.603838444,6.631102085,6.691968918,6.657295704,6.607594967,6.54095912,6.478772402,6.775414228,6.615754604,7.024487734,6.662718821
85,17,11.66132402,11.21864462,11.29253197,11.44601965,11.03255081,11.51186442,11.2750535,11.08114862,11.19693565,10.98064518,11.26967185
86,7,5.366847754,5.244008064,5.364454031,5.233462572,5.200920582,5.307427168,5.311310768,5.222046614,5.230033159,5.290193081,5.277070379
88,9,8.6991117,7.739416361,7.043864727,7.030857563,7.175567865,6.979968786,7.058186054,7.004522085,7.350449324,7.525366783,7.360731125
89,8,5.115369797,5.1728127,5.08703804,5.193546772,5.26732564,5.248990297,5.178771496,5.346986055,5.017882824,5.11947608,5.17481997
89,9,7.189947605,6.796417713,6.920087337,6.82182312,6.630716085,6.618300676,6.499061584,6.736212015,6.727988005,6.691712141,6.763226628
89,11,7.710083485,7.759311676,7.901490688,7.566451788,7.845359802,8.10302639,7.836927414,7.836764336,7.696149826,7.893592358,7.814915776
89,19,12.48591018,12.58529186,12.72195196,12.11369801,11.98129296,12.12398624,12.28590751,11.71700597,12.51373887,12.70345426,12.32322378
91,9,6.106082201,6.481835127,6.296974659,5.985708714,6.105644941,6.059634686,6.031688929,6.238223791,6.346045494,6.120203018,6.177204156
91,10,7.195733547,7.244695187,7.008691788,7.347815514,7.129536152,7.284697056,7.08947134,7.406971455,7.097899199,7.023914337,7.182942557
91,10,6.368873596,6.25768733,6.605242968,6.485281944,6.452172518,6.470724344,6.533608913,6.541909218,6.625212669,6.665669441,6.500638294
91,17,10.91178012,11.10334325,11.20321965,11.23719835,11.37875009,11.32699037,11.26102805,11.20718408,11.43070126,11.46740365,11.25275989
92,8,6.65417099,6.422913313,6.675653934,6.268257856,6.087485075,6.005210876,6.078255892,6.464501143,5.996495485,5.846215248,6.249915981
92,8,6.35217452,6.140684366,6.256227493,6.112972736,6.438877106,6.305142879,6.294593096,6.408191204,6.296411514,6.265015364,6.287029028
92,11,7.499181747,7.595436096,7.932671547,7.359171629,7.58211565,7.419131994,7.260190725,7.160560131,7.244505882,7.229570866,7.428253627
92,18,12.8033843,12.51005507,12.86971974,12.52125788,12.76871705,12.72536206,12.72486997,12.71612811,12.25240684,12.49189186,12.63837929
93,6,4.905025244,4.994587421,5.062479734,5.021096706,5.061360121,5.074201584,5.114280701,4.992593288,4.916259527,4.874486923,5.001637125
93,11,6.887208462,6.903934479,6.893336058,6.736365795,7.19832921,6.848166943,7.132385969,6.814116478,7.089696884,7.007766724,6.9511307
95,19,12.98923397,12.43970704,12.3178401,12.67458296,12.74226284,12.55523825,12.67348361,12.80997968,12.39800715,12.5419147,12.61422503
96,9,6.314466953,6.222212791,6.40293479,6.446985245,6.392486334,6.258055925,6.416294098,6.411338329,6.317361355,6.387160778,6.35692966
96,10,8.007460833,7.93970418,8.1107831,8.154696465,7.886688948,8.109570503,8.042764664,8.106674671,8.116553783,8.187381983,8.066227913
96,18,12.3464849,12.30187654,12.25733232,12.32202172,12.18276978,12.55131769,12.33074999,12.23054433,11.96451092,12.4885397,12.29761479
97,10,7.772781849,7.573007107,7.561782122,8.24548316,8.441500664,8.186433792,8.172707319,7.63694334,7.555569887,7.563046932,7.870925617
98,9,6.56709528,6.355154276,6.182855129,6.232599258,6.369183064,6.47648716,6.23549819,6.16756916,6.268703461,6.210911036,6.306605601
99,12,8.065845251,8.124570847,7.999445438,7.90058279,7.792016506,7.826954603,7.987555027,8.091068983,8.035430431,8.075474977,7.989894485
100,11,8.476578474,8.538483381,8.307692289,8.27764225,8.415192127,8.519019365,8.38271904,8.486554623,8.589610338,8.759963036,8.475345492
101,9,6.809336424,6.814780235,6.89471817,6.695494413,7.111260176,6.825952053,6.873597622,6.79868412,8.280165195,7.963749647,7.106773806
101,17,12.27019954,12.02830911,12.12915945,12.26626873,12.18842483,12.01218343,12.18596005,12.05321407,12.05899405,12.11103916,12.13037524
102,10,7.807154894,7.79216361,7.952400684,7.89571166,7.975715399,7.863542318,7.78834939,7.931756735,7.724652767,7.909456253,7.864090371
102,12,12.68157482,12.26127839,12.28868318,12.22831392,11.67256832,11.45721698,11.35987806,11.70524049,11.73560524,12.02904701,11.94194064
102,12,7.555523157,7.63574791,7.850483418,7.560967922,7.689473629,7.590563297,7.719333172,7.541681767,7.504689932,7.78857851,7.643704271
102,17,11.60729146,11.85391355,11.40744734,11.49959636,11.58456826,11.62763786,11.69955611,11.74589324,11.67551756,11.76323175,11.64646535
103,10,6.839066029,6.926504612,6.764391422,6.825432301,6.976405382,6.968600035,6.889202833,6.800418615,6.900239706,6.903522015,6.879378295
103,12,8.58284235,8.546521664,8.529352427,8.573060036,8.374215364,8.506974697,8.939570904,8.62526536,8.429787159,8.638520479,8.574611044
103,13,8.963533163,9.104585171,9.195576906,9.324016809,8.975605488,9.069236279,9.249926805,9.057156801,9.17596221,9.051616907,9.116721654
104,15,11.05218053,11.03366518,11.01872993,11.62884855,11.5645256,11.15828729,11.14774036,11.03265214,10.88564754,11.01790071,11.15401778
106,13,9.314787149,9.395098925,9.885646582,9.721444368,9.299727678,9.636135101,9.406574726,9.419687986,9.179954052,9.348689556,9.460774612
107,10,7.515686512,7.195219755,7.366902828,7.376902342,7.507643938,7.549053907,7.517088413,7.651967525,7.656571388,7.618585825,7.495562243
107,12,8.447002411,8.594032526,8.775595427,8.588665485,8.500896931,8.681498289,8.63847208,8.546422005,8.61051774,8.502896547,8.588599944
108,13,8.096870422,8.462882996,8.465694666,8.416178226,8.174170494,8.618948936,8.296014071,8.289405823,8.417227268,8.334007978,8.357140088
110,13,8.329996109,8.198986769,8.356673717,8.414325953,8.305915833,8.42793417,8.375115633,8.19905448,8.688903093,9.42942214,8.47263279
110,15,13.33888555,13.32747626,14.43162417,13.03930402,11.94332957,11.70513582,12.00360918,11.96205592,11.92469192,12.12458253,12.58006949
111,12,11.55315733,11.87983084,12.08136582,12.24166179,11.76138496,11.85405517,11.77751803,12.07343173,11.46423149,12.27152514,11.89581623
111,18,12.07515621,11.93991947,12.16720605,12.37319708,12.34947753,11.87042546,12.03260517,12.53449082,11.9716692,12.34212136,12.16562684
111,19,13.32124209,13.36216259,13.62014127,13.51870871,13.77249599,13.61885977,13.82773829,13.97347927,13.74948883,13.27422452,13.60385413
112,13,9.754506588,9.983586788,10.11143994,9.757861614,9.568716764,9.753263474,9.748868942,9.885753393,9.745684385,9.825715542,9.813539743
113,10,7.213381052,7.308123827,7.193894386,7.314985275,6.99609971,7.020307302,7.459157705,7.499293089,7.667401552,7.994680643,7.366732454
115,9,6.632492542,6.743109226,6.695107222,6.800186157,6.662217617,6.56914115,6.64900136,6.686795473,6.690101862,6.439155579,6.656730819
115,11,7.929615021,7.614943743,7.820983648,7.763985634,7.82834506,7.735577106,7.80348587,7.858639479,7.799045563,7.676697969,7.783131909
115,11,8.792800665,8.989334822,8.933092594,8.84892416,8.89527154,8.767339468,8.831158161,8.807170391,8.895875692,8.851404667,8.861237216
115,12,7.742441177,7.660457611,7.745003939,8.007252455,7.55939436,7.90184617,7.905028105,8.024399519,8.158558369,8.051982403,7.875636411
116,13,8.099091053,8.218240738,7.912707567,7.972133875,8.11898613,7.886859894,8.122769356,7.981687069,8.171193361,8.106929541,8.059059858
116,13,8.269059896,8.219758272,8.207309961,8.201486349,8.066191912,8.319822311,8.247527361,8.031683207,8.350710869,8.30483222,8.221838236
117,9,8.29401207,8.31730485,8.123006582,8.414542198,8.423649788,8.180135012,8.23014164,8.167336702,8.130968094,8.282897472,8.256399441
117,12,9.373714209,9.153931141,9.107369423,9.06218791,9.069690704,8.896398306,8.921764851,9.124572992,9.008197546,8.995898724,9.071372581
119,15,11.703933,12.1651566,12.84695411,11.91154647,11.73232698,11.68266153,11.68721628,11.76801562,11.43407822,11.56417036,11.84960592
120,12,8.746119261,8.839939117,8.981690168,8.923694134,8.738970757,8.831445217,8.676904678,9.568582535,10.04288745,10.34666872,9.169690204
121,10,8.137818336,7.9746418,8.394914389,8.059535027,7.890027046,7.952692032,7.932784319,7.987957716,7.934841871,7.979503155,8.024471569
121,11,10.16615629,10.15672469,10.20807886,10.0612638,10.26829004,10.16230512,10.1283133,10.13797355,10.17711425,10.22319245,10.16894124
121,16,16.65546465,16.5897572,16.38493347,16.1822474,15.77502608,15.26273751,15.8586905,14.94493747,15.85774875,16.27841091,15.97899539
122,15,12.3057189,11.59045076,11.46671271,11.8090589,11.37808681,11.41925383,11.48181915,11.21829271,11.60534263,11.42799854,11.57027349
122,15,10.16110444,10.15608239,10.51399064,10.14200592,10.17122316,10.52360106,10.45041299,10.32777286,10.57848382,10.16467547,10.31893528
