transitions,roles,build_time,valid_run,valid_run_time,valid_query,name
34,7,4.62352705,True,0.303454399,E<> trueGlobalLog[0].eventID == R91_e_2_ID and trueGlobalLog[1].eventID == R94_e_4_ID and trueGlobalLog[2].eventID == R90_e_5_ID and trueGlobalLog[3].eventID == R90_e_2_ID and trueGlobalLog[4].eventID == R95_e_2_ID and trueGlobalLog[5].eventID == R94_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\3_max_10_roles_max_10_commands\3_max_10_roles_max_10_commands.json
34,6,3.480993271,True,0.252774477,E<> trueGlobalLog[0].eventID == R2002_e_5_ID and trueGlobalLog[1].eventID == R2006_e_2_ID and trueGlobalLog[2].eventID == R2004_e_1_ID and trueGlobalLog[3].eventID == R2004_e_2_ID and trueGlobalLog[4].eventID == R2002_e_0_ID and trueGlobalLog[5].eventID == R2003_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\66_max_10_roles_max_10_commands\66_max_10_roles_max_10_commands.json
34,3,1.701643467,True,0.198446989,E<> trueGlobalLog[0].eventID == R3577_e_13_ID and trueGlobalLog[1].eventID == R3578_e_6_ID and trueGlobalLog[2].eventID == R3577_e_12_ID and trueGlobalLog[3].eventID == R3578_e_1_ID and trueGlobalLog[4].eventID == R3577_e_11_ID and trueGlobalLog[5].eventID == R3578_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\35_max_20_roles_max_20_commands\35_max_20_roles_max_20_commands.json
35,7,4.552936554,True,0.382978678,E<> trueGlobalLog[0].eventID == R1226_e_3_ID and trueGlobalLog[1].eventID == R1225_e_2_ID and trueGlobalLog[2].eventID == R1220_e_5_ID and trueGlobalLog[3].eventID == R1226_e_5_ID and trueGlobalLog[4].eventID == R1223_e_3_ID and trueGlobalLog[5].eventID == R1220_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\41_max_10_roles_max_10_commands\41_max_10_roles_max_10_commands.json
35,5,2.849879742,True,0.267717838,E<> trueGlobalLog[0].eventID == R24278_e_1_ID and trueGlobalLog[1].eventID == R24278_e_7_ID and trueGlobalLog[2].eventID == R24278_e_14_ID and trueGlobalLog[3].eventID == R24278_e_11_ID and trueGlobalLog[4].eventID == R24279_e_2_ID and trueGlobalLog[5].eventID == R24280_e_8_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\238_max_20_roles_max_20_commands\238_max_20_roles_max_20_commands.json
35,4,2.221957922,True,0.208803415,E<> trueGlobalLog[0].eventID == R749_e_7_ID and trueGlobalLog[1].eventID == R746_e_7_ID and trueGlobalLog[2].eventID == R749_e_2_ID and trueGlobalLog[3].eventID == R746_e_4_ID and trueGlobalLog[4].eventID == R746_e_10_ID and trueGlobalLog[5].eventID == R746_e_9_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\7_max_20_roles_max_20_commands\7_max_20_roles_max_20_commands.json
36,7,4.671441078,True,0.408617258,E<> trueGlobalLog[0].eventID == R355_e_4_ID and trueGlobalLog[1].eventID == R360_e_1_ID and trueGlobalLog[2].eventID == R356_e_4_ID and trueGlobalLog[3].eventID == R360_e_0_ID and trueGlobalLog[4].eventID == R355_e_8_ID and trueGlobalLog[5].eventID == R356_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\13_max_10_roles_max_10_commands\13_max_10_roles_max_10_commands.json
36,5,3.505806923,True,0.272667885,E<> trueGlobalLog[0].eventID == R485_e_0_ID and trueGlobalLog[1].eventID == R486_e_4_ID and trueGlobalLog[2].eventID == R487_e_1_ID and trueGlobalLog[3].eventID == R488_e_2_ID and trueGlobalLog[4].eventID == R487_e_4_ID and trueGlobalLog[5].eventID == R486_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\9_max_20_roles_max_10_commands\9_max_20_roles_max_10_commands.json
36,4,2.312990904,True,0.237898588,E<> trueGlobalLog[0].eventID == R11567_e_8_ID and trueGlobalLog[1].eventID == R11566_e_0_ID and trueGlobalLog[2].eventID == R11569_e_1_ID and trueGlobalLog[3].eventID == R11568_e_0_ID and trueGlobalLog[4].eventID == R11569_e_6_ID and trueGlobalLog[5].eventID == R11569_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\111_max_20_roles_max_20_commands\111_max_20_roles_max_20_commands.json
36,3,1.617598057,True,0.219435215,E<> trueGlobalLog[0].eventID == R19455_e_3_ID and trueGlobalLog[1].eventID == R19454_e_4_ID and trueGlobalLog[2].eventID == R19453_e_7_ID and trueGlobalLog[3].eventID == R19455_e_17_ID and trueGlobalLog[4].eventID == R19455_e_15_ID and trueGlobalLog[5].eventID == R19453_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\193_max_20_roles_max_20_commands\193_max_20_roles_max_20_commands.json
37,6,3.628635406,True,0.285280466,E<> trueGlobalLog[0].eventID == R731_e_2_ID and trueGlobalLog[1].eventID == R733_e_1_ID and trueGlobalLog[2].eventID == R729_e_0_ID and trueGlobalLog[3].eventID == R730_e_1_ID and trueGlobalLog[4].eventID == R731_e_3_ID and trueGlobalLog[5].eventID == R729_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\26_max_10_roles_max_10_commands\26_max_10_roles_max_10_commands.json
37,7,4.22873044,True,0.362352848,E<> trueGlobalLog[0].eventID == R2277_e_3_ID and trueGlobalLog[1].eventID == R2274_e_0_ID and trueGlobalLog[2].eventID == R2275_e_8_ID and trueGlobalLog[3].eventID == R2277_e_7_ID and trueGlobalLog[4].eventID == R2278_e_4_ID and trueGlobalLog[5].eventID == R2277_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\74_max_10_roles_max_10_commands\74_max_10_roles_max_10_commands.json
37,2,1.256811619,True,0.126621246,E<> trueGlobalLog[0].eventID == R13680_e_18_ID and trueGlobalLog[1].eventID == R13679_e_0_ID and trueGlobalLog[2].eventID == R13680_e_11_ID and trueGlobalLog[3].eventID == R13680_e_15_ID and trueGlobalLog[4].eventID == R13680_e_8_ID and trueGlobalLog[5].eventID == R13680_e_7_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\131_max_20_roles_max_20_commands\131_max_20_roles_max_20_commands.json
38,7,4.077928543,True,0.356468201,E<> trueGlobalLog[0].eventID == R1963_e_1_ID and trueGlobalLog[1].eventID == R1961_e_2_ID and trueGlobalLog[2].eventID == R1961_e_3_ID and trueGlobalLog[3].eventID == R1959_e_1_ID and trueGlobalLog[4].eventID == R1958_e_5_ID and trueGlobalLog[5].eventID == R1960_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\65_max_10_roles_max_10_commands\65_max_10_roles_max_10_commands.json
38,8,5.149638891,True,0.409404039,E<> trueGlobalLog[0].eventID == R3275_e_6_ID and trueGlobalLog[1].eventID == R3277_e_1_ID and trueGlobalLog[2].eventID == R3271_e_3_ID and trueGlobalLog[3].eventID == R3271_e_2_ID and trueGlobalLog[4].eventID == R3276_e_1_ID and trueGlobalLog[5].eventID == R3274_e_6_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\56_max_20_roles_max_10_commands\56_max_20_roles_max_10_commands.json
38,8,5.026313305,True,0.490915775,E<> trueGlobalLog[0].eventID == R4166_e_1_ID and trueGlobalLog[1].eventID == R4170_e_0_ID and trueGlobalLog[2].eventID == R4169_e_1_ID and trueGlobalLog[3].eventID == R4164_e_0_ID and trueGlobalLog[4].eventID == R4167_e_5_ID and trueGlobalLog[5].eventID == R4170_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\70_max_20_roles_max_10_commands\70_max_20_roles_max_10_commands.json
38,4,2.220136404,True,0.223967075,E<> trueGlobalLog[0].eventID == R14883_e_9_ID and trueGlobalLog[1].eventID == R14884_e_12_ID and trueGlobalLog[2].eventID == R14884_e_10_ID and trueGlobalLog[3].eventID == R14883_e_15_ID and trueGlobalLog[4].eventID == R14884_e_0_ID and trueGlobalLog[5].eventID == R14884_e_13_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\145_max_20_roles_max_20_commands\145_max_20_roles_max_20_commands.json
38,4,2.296642065,True,0.217457533,E<> trueGlobalLog[0].eventID == R2044_e_2_ID and trueGlobalLog[1].eventID == R2044_e_8_ID and trueGlobalLog[2].eventID == R2044_e_16_ID and trueGlobalLog[3].eventID == R2041_e_3_ID and trueGlobalLog[4].eventID == R2044_e_10_ID and trueGlobalLog[5].eventID == R2043_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\17_max_20_roles_max_20_commands\17_max_20_roles_max_20_commands.json
38,5,2.890957117,True,0.233694792,E<> trueGlobalLog[0].eventID == R9792_e_1_ID and trueGlobalLog[1].eventID == R9793_e_0_ID and trueGlobalLog[2].eventID == R9790_e_4_ID and trueGlobalLog[3].eventID == R9790_e_13_ID and trueGlobalLog[4].eventID == R9791_e_2_ID and trueGlobalLog[5].eventID == R9790_e_10_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\93_max_20_roles_max_20_commands\93_max_20_roles_max_20_commands.json
39,5,3.229836226,True,0.330629587,E<> trueGlobalLog[0].eventID == R905_e_2_ID and trueGlobalLog[1].eventID == R908_e_1_ID and trueGlobalLog[2].eventID == R905_e_0_ID and trueGlobalLog[3].eventID == R905_e_5_ID and trueGlobalLog[4].eventID == R908_e_5_ID and trueGlobalLog[5].eventID == R908_e_6_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\31_max_10_roles_max_10_commands\31_max_10_roles_max_10_commands.json
39,9,5.480988503,True,0.454653978,E<> trueGlobalLog[0].eventID == R2135_e_3_ID and trueGlobalLog[1].eventID == R2139_e_5_ID and trueGlobalLog[2].eventID == R2135_e_1_ID and trueGlobalLog[3].eventID == R2139_e_2_ID and trueGlobalLog[4].eventID == R2136_e_3_ID and trueGlobalLog[5].eventID == R2139_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\70_max_10_roles_max_10_commands\70_max_10_roles_max_10_commands.json
39,7,3.994153261,True,0.428262711,E<> trueGlobalLog[0].eventID == R2234_e_5_ID and trueGlobalLog[1].eventID == R2230_e_3_ID and trueGlobalLog[2].eventID == R2234_e_4_ID and trueGlobalLog[3].eventID == R2234_e_0_ID and trueGlobalLog[4].eventID == R2230_e_0_ID and trueGlobalLog[5].eventID == R2232_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\73_max_10_roles_max_10_commands\73_max_10_roles_max_10_commands.json
39,7,4.30187583,True,0.340061426,E<> trueGlobalLog[0].eventID == R2378_e_4_ID and trueGlobalLog[1].eventID == R2384_e_6_ID and trueGlobalLog[2].eventID == R2378_e_0_ID and trueGlobalLog[3].eventID == R2384_e_1_ID and trueGlobalLog[4].eventID == R2380_e_2_ID and trueGlobalLog[5].eventID == R2383_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\77_max_10_roles_max_10_commands\77_max_10_roles_max_10_commands.json
39,4,2.28220129,True,0.186856031,E<> trueGlobalLog[0].eventID == R25836_e_2_ID and trueGlobalLog[1].eventID == R25836_e_0_ID and trueGlobalLog[2].eventID == R25835_e_3_ID and trueGlobalLog[3].eventID == R25833_e_8_ID and trueGlobalLog[4].eventID == R25835_e_1_ID and trueGlobalLog[5].eventID == R25835_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\255_max_20_roles_max_20_commands\255_max_20_roles_max_20_commands.json
39,7,3.822702646,True,0.389681816,E<> trueGlobalLog[0].eventID == R27196_e_4_ID and trueGlobalLog[1].eventID == R27196_e_8_ID and trueGlobalLog[2].eventID == R27190_e_2_ID and trueGlobalLog[3].eventID == R27196_e_6_ID and trueGlobalLog[4].eventID == R27196_e_7_ID and trueGlobalLog[5].eventID == R27192_e_6_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\269_max_20_roles_max_20_commands\269_max_20_roles_max_20_commands.json
40,7,4.21919775,True,0.325063705,E<> trueGlobalLog[0].eventID == R813_e_7_ID and trueGlobalLog[1].eventID == R814_e_0_ID and trueGlobalLog[2].eventID == R816_e_2_ID and trueGlobalLog[3].eventID == R818_e_1_ID and trueGlobalLog[4].eventID == R817_e_3_ID and trueGlobalLog[5].eventID == R813_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\29_max_10_roles_max_10_commands\29_max_10_roles_max_10_commands.json
40,6,3.463667631,True,0.334967613,E<> trueGlobalLog[0].eventID == R1819_e_0_ID and trueGlobalLog[1].eventID == R1819_e_7_ID and trueGlobalLog[2].eventID == R1818_e_6_ID and trueGlobalLog[3].eventID == R1818_e_2_ID and trueGlobalLog[4].eventID == R1818_e_3_ID and trueGlobalLog[5].eventID == R1821_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\61_max_10_roles_max_10_commands\61_max_10_roles_max_10_commands.json
40,8,4.681903124,True,0.398116112,E<> trueGlobalLog[0].eventID == R2321_e_4_ID and trueGlobalLog[1].eventID == R2321_e_0_ID and trueGlobalLog[2].eventID == R2316_e_0_ID and trueGlobalLog[3].eventID == R2318_e_5_ID and trueGlobalLog[4].eventID == R2323_e_0_ID and trueGlobalLog[5].eventID == R2322_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\75_max_10_roles_max_10_commands\75_max_10_roles_max_10_commands.json
41,8,4.198555946,True,0.43695879,E<> trueGlobalLog[0].eventID == R275_e_4_ID and trueGlobalLog[1].eventID == R277_e_1_ID and trueGlobalLog[2].eventID == R274_e_1_ID and trueGlobalLog[3].eventID == R278_e_0_ID and trueGlobalLog[4].eventID == R275_e_8_ID and trueGlobalLog[5].eventID == R275_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\11_max_10_roles_max_10_commands\11_max_10_roles_max_10_commands.json
41,7,4.281523466,True,0.35108161,E<> trueGlobalLog[0].eventID == R862_e_2_ID and trueGlobalLog[1].eventID == R860_e_2_ID and trueGlobalLog[2].eventID == R863_e_6_ID and trueGlobalLog[3].eventID == R860_e_7_ID and trueGlobalLog[4].eventID == R863_e_3_ID and trueGlobalLog[5].eventID == R861_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\30_max_10_roles_max_10_commands\30_max_10_roles_max_10_commands.json
41,3,1.74295187,True,0.17070508,E<> trueGlobalLog[0].eventID == R14154_e_5_ID and trueGlobalLog[1].eventID == R14154_e_10_ID and trueGlobalLog[2].eventID == R14154_e_7_ID and trueGlobalLog[3].eventID == R14155_e_14_ID and trueGlobalLog[4].eventID == R14154_e_0_ID and trueGlobalLog[5].eventID == R14153_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\137_max_20_roles_max_20_commands\137_max_20_roles_max_20_commands.json
41,7,3.843206882,True,0.393030882,E<> trueGlobalLog[0].eventID == R17020_e_0_ID and trueGlobalLog[1].eventID == R17026_e_13_ID and trueGlobalLog[2].eventID == R17026_e_5_ID and trueGlobalLog[3].eventID == R17022_e_3_ID and trueGlobalLog[4].eventID == R17020_e_7_ID and trueGlobalLog[5].eventID == R17025_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\169_max_20_roles_max_20_commands\169_max_20_roles_max_20_commands.json
41,3,1.750087738,True,0.203008652,E<> trueGlobalLog[0].eventID == R22956_e_9_ID and trueGlobalLog[1].eventID == R22955_e_10_ID and trueGlobalLog[2].eventID == R22956_e_7_ID and trueGlobalLog[3].eventID == R22955_e_13_ID and trueGlobalLog[4].eventID == R22955_e_8_ID and trueGlobalLog[5].eventID == R22957_e_12_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\223_max_20_roles_max_20_commands\223_max_20_roles_max_20_commands.json
42,6,3.644504786,True,0.395847797,E<> trueGlobalLog[0].eventID == R1068_e_2_ID and trueGlobalLog[1].eventID == R1070_e_0_ID and trueGlobalLog[2].eventID == R1065_e_6_ID and trueGlobalLog[3].eventID == R1067_e_0_ID and trueGlobalLog[4].eventID == R1067_e_6_ID and trueGlobalLog[5].eventID == R1065_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\36_max_10_roles_max_10_commands\36_max_10_roles_max_10_commands.json
42,4,2.187862873,True,0.205570936,E<> trueGlobalLog[0].eventID == R15281_e_10_ID and trueGlobalLog[1].eventID == R15281_e_3_ID and trueGlobalLog[2].eventID == R15281_e_6_ID and trueGlobalLog[3].eventID == R15279_e_0_ID and trueGlobalLog[4].eventID == R15280_e_5_ID and trueGlobalLog[5].eventID == R15280_e_10_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\151_max_20_roles_max_20_commands\151_max_20_roles_max_20_commands.json
42,6,3.322485685,True,0.283678055,E<> trueGlobalLog[0].eventID == R5177_e_2_ID and trueGlobalLog[1].eventID == R5173_e_0_ID and trueGlobalLog[2].eventID == R5175_e_10_ID and trueGlobalLog[3].eventID == R5172_e_10_ID and trueGlobalLog[4].eventID == R5175_e_2_ID and trueGlobalLog[5].eventID == R5175_e_12_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\52_max_20_roles_max_20_commands\52_max_20_roles_max_20_commands.json
43,8,4.734642029,True,0.413335562,E<> trueGlobalLog[0].eventID == R1709_e_5_ID and trueGlobalLog[1].eventID == R1711_e_6_ID and trueGlobalLog[2].eventID == R1708_e_1_ID and trueGlobalLog[3].eventID == R1713_e_4_ID and trueGlobalLog[4].eventID == R1715_e_1_ID and trueGlobalLog[5].eventID == R1711_e_4_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\58_max_10_roles_max_10_commands\58_max_10_roles_max_10_commands.json
43,5,2.737615585,True,0.278704882,E<> trueGlobalLog[0].eventID == R24101_e_7_ID and trueGlobalLog[1].eventID == R24101_e_14_ID and trueGlobalLog[2].eventID == R24101_e_4_ID and trueGlobalLog[3].eventID == R24103_e_3_ID and trueGlobalLog[4].eventID == R24101_e_10_ID and trueGlobalLog[5].eventID == R24104_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\236_max_20_roles_max_20_commands\236_max_20_roles_max_20_commands.json
43,5,2.767587185,True,0.255371809,E<> trueGlobalLog[0].eventID == R5048_e_4_ID and trueGlobalLog[1].eventID == R5049_e_1_ID and trueGlobalLog[2].eventID == R5047_e_4_ID and trueGlobalLog[3].eventID == R5046_e_0_ID and trueGlobalLog[4].eventID == R5047_e_11_ID and trueGlobalLog[5].eventID == R5047_e_2_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\50_max_20_roles_max_20_commands\50_max_20_roles_max_20_commands.json
44,9,5.177747965,True,0.474665642,E<> trueGlobalLog[0].eventID == R1772_e_1_ID and trueGlobalLog[1].eventID == R1768_e_1_ID and trueGlobalLog[2].eventID == R1766_e_4_ID and trueGlobalLog[3].eventID == R1769_e_1_ID and trueGlobalLog[4].eventID == R1771_e_7_ID and trueGlobalLog[5].eventID == R1773_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\60_max_10_roles_max_10_commands\60_max_10_roles_max_10_commands.json
44,8,4.969849586,True,0.39318347,E<> trueGlobalLog[0].eventID == R362_e_1_ID and trueGlobalLog[1].eventID == R358_e_1_ID and trueGlobalLog[2].eventID == R356_e_2_ID and trueGlobalLog[3].eventID == R362_e_6_ID and trueGlobalLog[4].eventID == R363_e_4_ID and trueGlobalLog[5].eventID == R357_e_1_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_10_commands\6_max_20_roles_max_10_commands\6_max_20_roles_max_10_commands.json
44,4,2.382636309,True,0.247769356,E<> trueGlobalLog[0].eventID == R2535_e_7_ID and trueGlobalLog[1].eventID == R2535_e_6_ID and trueGlobalLog[2].eventID == R2534_e_1_ID and trueGlobalLog[3].eventID == R2534_e_5_ID and trueGlobalLog[4].eventID == R2535_e_17_ID and trueGlobalLog[5].eventID == R2533_e_13_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\25_max_20_roles_max_20_commands\25_max_20_roles_max_20_commands.json
45,9,5.266036272,True,0.488896608,E<> trueGlobalLog[0].eventID == R1873_e_7_ID and trueGlobalLog[1].eventID == R1872_e_7_ID and trueGlobalLog[2].eventID == R1876_e_5_ID and trueGlobalLog[3].eventID == R1872_e_5_ID and trueGlobalLog[4].eventID == R1875_e_0_ID and trueGlobalLog[5].eventID == R1873_e_5_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\63_max_10_roles_max_10_commands\63_max_10_roles_max_10_commands.json
45,7,3.840332747,True,0.425755501,E<> trueGlobalLog[0].eventID == R13300_e_1_ID and trueGlobalLog[1].eventID == R13305_e_9_ID and trueGlobalLog[2].eventID == R13303_e_4_ID and trueGlobalLog[3].eventID == R13302_e_7_ID and trueGlobalLog[4].eventID == R13302_e_4_ID and trueGlobalLog[5].eventID == R13300_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\127_max_20_roles_max_20_commands\127_max_20_roles_max_20_commands.json
45,8,4.222166061,True,0.410439968,E<> trueGlobalLog[0].eventID == R20437_e_1_ID and trueGlobalLog[1].eventID == R20440_e_1_ID and trueGlobalLog[2].eventID == R20443_e_14_ID and trueGlobalLog[3].eventID == R20442_e_2_ID and trueGlobalLog[4].eventID == R20442_e_9_ID and trueGlobalLog[5].eventID == R20442_e_7_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\201_max_20_roles_max_20_commands\201_max_20_roles_max_20_commands.json
45,5,2.888395786,True,0.24953723,E<> trueGlobalLog[0].eventID == R6464_e_10_ID and trueGlobalLog[1].eventID == R6465_e_5_ID and trueGlobalLog[2].eventID == R6466_e_8_ID and trueGlobalLog[3].eventID == R6465_e_2_ID and trueGlobalLog[4].eventID == R6465_e_3_ID and trueGlobalLog[5].eventID == R6465_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\20_roles_20_commands\65_max_20_roles_max_20_commands\65_max_20_roles_max_20_commands.json
46,8,4.797318459,True,0.491147995,E<> trueGlobalLog[0].eventID == R647_e_0_ID and trueGlobalLog[1].eventID == R650_e_4_ID and trueGlobalLog[2].eventID == R654_e_8_ID and trueGlobalLog[3].eventID == R653_e_2_ID and trueGlobalLog[4].eventID == R650_e_2_ID and trueGlobalLog[5].eventID == R649_e_0_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\22_max_10_roles_max_10_commands\22_max_10_roles_max_10_commands.json
46,7,4.11356473,True,0.377067089,E<> trueGlobalLog[0].eventID == R1322_e_1_ID and trueGlobalLog[1].eventID == R1323_e_5_ID and trueGlobalLog[2].eventID == R1319_e_1_ID and trueGlobalLog[3].eventID == R1324_e_3_ID and trueGlobalLog[4].eventID == R1322_e_2_ID and trueGlobalLog[5].eventID == R1323_e_3_ID and trueGlobalLog[5].orderCount != 0,C:\Users\thore\OneDrive\Skrivebord\MasterThesis\SwarmProtocolVerification\src\example_protocols\10_roles_10_commands\45_max_10_roles_max_10_commands\45_max_10_roles_max_10_commands.json
